id,ht,rt_ht,rt_rt_cnt
849990263519006721,,,27
,,,
263257138871291908,,,353
850039422125035520,,,6
850032419956809728,,,99
,,,
848434191960113154,,,174
850036368436862976,,,58
850040167385714688,,,2
849783446641704960,,,8803
,,,
849641809424769030,,,32614
850030356057264132,,,15
,,,
,,,
,,,
850034828569436160,,,19
,,,
,,,
850039456379920385,,,10
849995526460383232,,,42
,,,
849999442438574080,,,3906
850031620367298560,,,1
784586523580694533,,,12
849953998832619521,,,195
844027085773574144,,,3
,,,
830118963409481729,,,83
,,,
849887316554502144,,,410
,,,
850039811394220034,,,1
849992162297212931,,,206
,,,
,,,
848227762196422660,,,30524
849487014651154433,,,224
850034004749418497,,,227
,,,
842604488523313157,,,3084
850013733908656128,,,8
849791647177220096,,,1986
849924263620616193,,,2
,,,
849949787717816320,,,63
,,,
,,,
850025522373505025,Syria,Syria,180
,,,
,hot,,
849835642519420928,,,14250
,,,
,,,
,,,
,,,
850039419776233472,,,9
,,,
850036057462652928,,,1
,,,
849842961277898752,,,8
,,,
,Pepsi,,
,,,
,,,
,,,
849977750932901888,,,5336
849965297989816321,,,3
,,,
849883125651881984,,,21
,,,
849917304771145728,,,4
,,,
850036387424456708,,,14
,,,
850039697502076929,,,68
,,,
,Aliens,,
850015789344112641,FDA,FDA,47
,,,
849980424520519680,,,2183
,,,
849733131498291200,,,22
,,,
,,,
850039740632113152,,,1
850031902614593537,,,44
,,,
850040479005777920,,,1
849675176354529281,,,15322
847992259827998720,,,1199
,,,
850021366166409220,,,34
850009075970695170,,,5
,Legion,,
850000164811132930,,,4
849653033860558848,,,402
849969166773825537,,,84
,,,
849995408843689984,,,2
,,,
849990839732498432,Resist,Resist,162
,,,
849939025058254848,,,1229
849730092364431360,,,22
850033681842483200,,,1
,,,
849984089562112000,,,3
849626857293176832,,,1011
,,,
,China,,
849839599501414400,photography,photography,2
850020335403491329,,,8083
,,,
,,,
849863284232777728,,,6
,,,
,,,
,,,
,Massage,,
,,,
850031007025819649,,,1
849809136036569092,,,86
,,,
850026118941999104,,,9
850034518702661632,,,1
850039517973274625,beauty,beauty,1
,,,
,,,
849999059242934272,,,1221
,,,
,,,
850040583196463104,,,1
,,,
,,,
849884100827774976,,,24
850036472732278784,,,17
,,,
849867803213561856,,,303
,,,
,,,
847010756864413696,,,2531
849996379363717121,,,43
,,,
,,,
,,,
,,,
,,,
,,,
850035831695958018,,,2
,,,
850000207144144896,,,24
,,,
849988992149925889,,,1615
849448805498064899,,,10612
850029634146123776,MAYHEM,MAYHEM,105
849727887104147456,,,184
,,,
,,,
849827256574722049,,,2385
850027973495459841,,,331
,baseball,,
,,,
850034575095074816,,,32
850040573339762688,JUICE,JUICE,1
,,,
849536909747646465,,,487
850022013469040640,,,8
,,,
,,,
579057021367922688,,,3
849846734234808320,,,16
,Direction,,
,,,
850028915557113858,,,968
850040275523305472,,,3
849835861952692224,,,1
,,,
,,,
850011112829595648,,,45
850039317133185024,,,1
850035746870374400,,,452
849350859519643648,,,9832
850040459305025537,VIP,VIP,1
850031571717562368,,,255
850035035935789062,,,11
,,,
,,,
849875986627874816,,,1
,,,
849923150573957120,,,2704
,,,
,,,
850010952191926272,,,40
,,,
850037839983255554,,,1
674369753738121216,,,6478
849815403454922752,,,1
850008524117524480,,,214
833219150520553473,,,1
,psychedelics,,
850033904484528128,,,29
,,,
850039925160464384,,,145
849732780766441473,,,23247
850040049244700672,,,86
,,,
,,,
,Deplorable,,
,,,
,world,,
849843726901927937,,,65
849355835138617348,,,330
850034542731722752,,,1
849823701302247426,,,348
,,,
,,,
832753874326925312,,,1604
,,,
849921500954202112,,,385
,,,
849825246618275840,,,2385
849971732349947907,,,17
849681921042927617,,,50371
,,,
850019879033987072,,,617
850040067041185792,,,19
,,,
,,,
,,,
,,,
,,,
850039973034295297,,,1
,,,
849828224473452544,,,566
850040354694889472,,,131
,,,
,,,
,,,
,virgin,,
,,,
,,,
849737305774534656,,,222
849992175739965441,,,4
,,,
850040229960593408,,,10
,,,
,,,
,,,
,,,
,,,
850040470155780096,,,1
,,,
,,,
,,,
850010344630214657,,,1324
,,,
,,,
,,,
,,,
,,,
850023818416594948,,,8
850032341858832384,,,447
850025635028369408,,,11564
849924667104264192,,,593
,,,
850015807144812544,,,96
850009003728015361,,,494
849058956945260545,,,113
,,,
849732780766441473,,,23252
850039365220933632,,,14
,,,
850026818442858498,,,7
849777038013718529,,,7
849471920206745604,,,37695
849501894045306884,,,1134
,,,
849865078744776704,,,249
,,,
,,,
849089596713574404,,,123
,,,
,,,
,,,
,,,
849928405147668480,,,424
,,,
,,,
850028046685962243,,,74
850039959151050752,,,24
849990841326350340,,,98
849983223467790336,Canes,Canes,159
,,,
,,,
,,,
,,,
849828793112035328,,,3
,,,
849797649284968449,,,16
,,,
850012717905846272,,,2256
,,,
,,,
,,,
,,,
849394186839367680,,,60444
,,,
849656699464056832,Pepsi,Pepsi,136715
,,,
850034528865341440,,,3
,,,
,,,
850040057817911300,,,3
850037042423771137,,,32
,,,
850039516798865408,,,2
,,,
,,,
,,,
,,,
850038089288482816,,,1
849860544857350144,,,4
850039942185136133,Nigeria,Nigeria,2
,,,
,,,
,,,
849892854872719361,,,1
849745163458977795,,,359
849653889012051968,,,64127
,,,
,,,
,,,
849630731181715457,,,26325
850038202513674245,,,31
,,,
850038955298832384,water,water,3
850025154239508480,,,3
850031829751083008,,,77
850039348229787648,,,1
,,,
,,,
,,,
,,,
,,,
850027315853656068,,,1
,,,
849940515328020482,,,2725
850029824470953984,,,95
850039171888537600,,,5
849665763262828547,,,4413
,,,
,,,
849735943162646528,,,191
850004959646990336,,,7
850040576997281792,,,2
850033856979886083,,,103
850035366044291073,,,31
,,,
,,,
849821488895197184,,,1961
850040153175449600,,,1
850017788395741185,,,74
850040396461871104,Dulles,Dulles,2
849955480843632640,,,2646
850040514888040448,,,1
849630731181715457,,,26331
811766740791201792,,,2148
,,,
,,,
841305854662000641,,,1710
849507301581041664,,,383
850039284501499904,,,2
850040420780429312,,,6
850040293655236612,Reds,Reds,1
,,,
843171909130842112,,,644
,,,
,,,
,,,
,,,
849968759154642944,rum,rum,415
,,,
850000194737500160,,,1130
849427417328439296,,,8
836705614986358787,,,2909
849704705609654273,,,4
848873403406852098,Brewers,Brewers,3
850038155206111233,FREE,FREE,5
850034775620333568,,,4
850038073501130752,,,24
,,,
,,,
,,,
848435034780344320,,,236
,Makeup,,
,,,
,,,
849982918160130048,,,10729
,,,
,,,
,,,
,,,
850000094908870657,,,458
849954593253576705,,,4
850034241840840705,,,1
842578035236896768,,,10904
850039365220933632,,,15
849982918160130048,,,10731
,,,
,,,
849909220065640448,Austrian,Austrian,1
,,,
849897501842964481,,,1
849724962332041217,,,9
849651040794423297,,,1001
850028705091137536,,,43
,,,
849760569490120705,,,178
847521263866134528,,,28133
,,,
849675176354529281,,,15329
,,,
849889573392052225,,,122
,,,
850013623367811077,,,1
849400826284167168,,,48417
,,,
849341813785841664,,,78103
850030666372730880,,,29
850039356882526208,,,1
,Unpatriotic,,
849849017898909697,,,803
850026062859956224,,,1
,,,
770345718917672961,,,1178
,,,
849642103227518978,,,3186
,,,
849664746165063680,,,1473
850039000530157568,,,88
850030043292160001,,,116
,,,
,,,
,,,
821059464430317568,,,7
,,,
850019013946212352,,,1112
850023208040509440,,,28
,,,
833593661145231360,,,1
,cock,,
,,,
,Somalia,,
849699311386591234,,,6345
,,,
,,,
850039406035705857,,,3
,,,
850040410265309186,,,3
,,,
,,,
850030368946360323,,,2
849597081568198656,,,282
849483993179463680,,,2022
,,,
,,,
,,,
849918182177615872,,,1756
,,,
849653889012051968,,,64143
,,,
,French,,
,,,
849976105520050176,,,154
849938206128820224,,,2455
845727383688744960,,,490
,,,
,,,
850036524066496512,,,1
,,,
,,,
,Quote,,
850018946405339136,,,4
,,,
849815553707569152,,,1914
,,,
849802776464900096,,,15894
850031118023888896,,,1981
736745940707618816,,,2979
850032106420011008,,,26
850038518676152320,,,6
,,,
,,,
849991396987719681,,,6
850008387337289732,,,24
,,,
,,,
,,,
850038983539163137,,,25
850004757024358401,,,463
849974150840057857,,,33
850011603084902401,,,211
849957580298485760,,,5
850034443821522944,,,126
850030216185397248,Moscow,Moscow,20
849641809424769030,,,32617
850034575308976131,,,203
,,,
,,,
850034150128185344,,,141
,,,
,,,
850011065643610112,,,1
,,,
,,,
849586339263782912,,,2
,,,
849820677968240640,,,33
849777692954284032,,,1293
,,,
,,,
849791592126980096,,,324
,,,
,,,
849836726445002752,ARMY,ARMY,1263
850040017225474049,,,9
,,,
,,,
850034680464367616,,,1
850022539141271552,,,3
850039708885307392,,,2
849430777800609792,,,2600
849909623243124736,,,1124
,,,
,,,
841416840165371904,,,6716
849732780766441473,,,23260
,,,
850025352328077313,,,62
,,,
850037164830314497,,,1
849855492197277696,,,1590
,,,
849633396338835457,,,58
849975051831185408,,,100
,,,
849717110854909952,,,3307
849562040859590656,,,138
849675176354529281,,,15330
,,,
,,,
,,,
,,,
849739186227875840,,,35
850029972597211137,Vikings,Vikings,57
,,,
850040433069752324,,,23
849681349216743425,,,26030
850032253258407937,,,1
849680531784683520,,,34
850040511607877632,,,3
,,,
,,,
,,,
849845232799670272,,,366
849759061100957696,,,202
850039866834407426,,,3
849319465380655110,,,75
850013322766422018,,,507
847799034291138560,,,180
820266311888633856,,,13
,,,
,,,
,,,
,,,
850030818583920640,,,44
,,,
,,,
849772916833210368,,,8791
850040011525410816,,,1
850040049244700672,,,95
850036545398743041,,,100
849748885459402752,,,7357
,,,
849699020192661504,,,6
849854089118846977,,,138
850039365220933632,,,16
,,,
,,,
849976267470508033,,,1
850040210809335809,,,48
847978003426496512,,,7321
850040354694889472,,,144
850021830421303298,,,306
,,,
,,,
849773182840078336,,,9151
850021332100280322,,,73
849875470665605120,,,38
,,,
,,,
850038675643789313,,,67
849718663552933888,,,38
,,,
850025994538729472,,,216
,,,
,ALLIN,,
,,,
,,,
850019644262014977,,,31
850007883257454592,Wales,Wales,2
849974990225235968,,,55
,,,
850035842777305089,,,110
,,,
847914254384672768,,,666
,,,
850030649155223557,,,1
,,,
,,,
850030179506323456,,,8
850040420851699712,,,5
849975220467187712,,,2557
850035986004418560,,,53
,,,
850007221043740672,,,2
842912048946331649,,,622
,,,
849972929714696192,,,475
,,,
,,,
,,,
,,,
850001933100171264,,,20
,,,
,,,
,,,
,,,
,,,
850024436384268288,,,103
,,,
,,,
850037938918494209,,,1
,,,
850007752252555264,,,2044
849834146839097344,,,1893
849732780766441473,,,23265
,,,
849864589403488256,,,116
850034682297290752,,,107
,,,
,,,
,,,
849955129763794944,Motivation,Motivation,86
848334752193163264,,,9
849336908887072773,,,260
850037353309712384,,,12
,,,
850017407511003136,,,486
,,,
,,,
,,,
,,,
,,,
850023633015721985,,,85
850039182181511168,,,2
849822007470542848,,,4
,,,
,,,
850015378222731264,,,8
850040496793808897,,,1
849677030173966340,,,8796
,,,
,,,
849667687013912577,Pennsylvania,Pennsylvania,16
,,,
,,,
,us,,
,,,
,,,
849980175072641025,,,83
838861014741450754,,,24
849314637887799297,,,3693
656196918536744960,,,3833
,,,
,,,
,,,
850005673257476096,,,32
850004344296624128,,,411
,,,
850036545398743041,,,101
,,,
828680228411154433,,,2406
850038782913114113,,,35
,,,
850040517568200704,,,19
,,,
784576213436301312,,,24
850034004749418497,,,229
,,,
,,,
849814084811976704,,,6764
850030126263873536,,,18
,,,
850040496793808897,,,1
850024334676590593,,principles,1465
709059083752579073,,,131
,,,
850015429628231681,,,252
,,,
850036653586399232,,,1
,,,
,,,
,,,
850011474798030848,,,1326
,,,
,,,
,,,
,,,
,,,
850034554966507520,,,1
,,,
849692601628471310,,,2446
849712025701941249,,,8495
,Russia,,
850036396429631489,,,110
850039912896184320,,,13
849334410985979904,,,3
,,,
,,,
,,,
849834146839097344,,,1892
850040690478374912,,,1
850039262233931777,,,2
850040239481438208,,,1
850019714642345985,,,182
850039425820221440,,,1
850031809521999873,,,2
,,,
,,,
,Syria,,
849944778791956480,,,2004
850012526335205376,,,4
850028915557113858,,,969
849666854473916416,,,28692
849671186254618626,,,35578
,,,
849718981221134337,,,1933
,,,
,,,
850039502148161536,,,1
,,,
850028285841027072,,,894
,,,
,,,
849871796308328448,,,5
,,,
,,,
,,,
,,,
849788410009092096,,,1
,,,
820626118072037376,,,1772
,dog,,
850025528732135424,,,733
830963078413955073,,,52
850022877969756161,,,236
,,,
,,,
850035600887566336,,,40
,,,
850015935339560960,,,1
,,,
850017407196315648,,,231
,,,
,,,
849982918160130048,,,10735
849835642519420928,,,14263
850017407196315648,,,236
849748885459402752,,,7358
849800108321460224,,,21
,news,,
,,,
849681921042927617,,,50378
850021476971544578,,,1
,,,
849962470257111040,,,1
,,,
850027354860736512,,,140
850040210809335809,,,50
849843177276231680,,,1197
846435332174180352,,,21
,,,
,,,
849947301372084225,,,5757
850017407196315648,,,242
850022948563976193,,,53
,,,
850037966504251392,,,10
849960119068708865,,,2213
,,,
850011469198569473,,,403
,,,
850039327459598336,,,11
850032996078014464,,,1
,,,
,,,
,,,
849656699464056832,Pepsi,Pepsi,136723
850003070423408640,,,126
848972897913798657,,,24
850040354694889472,,,150
,,,
850003938405302272,,,475
,,,
850037897482780672,,,4
,,,
849937896853340160,,,1694
,,,
850039800535109632,,,7
850040192350027776,,,3
849989327228731393,,,4
849676279347642368,,,9992
850040433069752324,,,24
,giveaway,,
,,,
,,,
849666854473916416,,,28694
,,,
850037987341676544,,,18
849623096160014336,,,889
,,,
850040602540490752,,,1
849849152527675394,Colossal,Colossal,11
,,,
849943578159849472,,,2
849773963660075008,,,6512
850024514238861314,,,21
,,,
,,,
849723319595216896,,,1
849811369117573121,,,3
850017407196315648,,,231
850033472198594561,,,27
,,,
836705614986358787,,,2911
,,,
850036995111997443,Nigeria,Nigeria,5
,,,
850029697194917890,,,251
849421716694736896,,,5902
,,,
,,,
,,,
850027288754126849,,,245
850033181319467008,,,273
850034004749418497,,,231
850011746790256640,,,196
,,,
848873295655161856,newspapers,newspapers,1
850017407196315648,,,253
850009643673714688,Pollard,Pollard,18
850017407196315648,,,241
850024573676511234,,,4
849585173410619392,,,193
850017407196315648,,,239
821399532651081728,,,4532
850012816916525060,,,1
850017407196315648,,,241
850017407196315648,,,235
849423405829025795,,,46
850033339335532544,,,67
850007752252555264,,,2046
,,,
849732780766441473,,,23274
,,,
849928548878086149,,,31
,,,
850039495999209473,,,1
850038334609084417,,,75
,,,
849977750932901888,,,5343
850017407196315648,,,241
,,,
,,,
,,,
850019035978678272,,,401
850025416874221568,,,280
850033424853348353,,,45
850017407196315648,,,241
849727549492133888,,,86
849432746577588225,,,9051
849687588021710848,,,5
849617333052211203,,,122382
,,,
,,,
850017407196315648,,,237
,,,
849618626248400900,,,1708
850017407196315648,,,231
849859070198636545,,,12
,,,
849658093440913408,,,12583
,,,
850032993104166913,,,1
,,,
,,,
,,,
849964380674457600,,,37
,,,
847149863435423744,,,370
,,,
,,,
850004950360838144,,,772
,,,
850035732328714240,,,1
850017407196315648,,,241
847453258150957061,,,4800
,,,
850027553716830208,,,101
849953685752774656,,,8
,,,
850000663769739266,,,663
849978002775695361,,,1
,,,
847799034291138560,,,181
849677951167868933,,,4416
,,,
,,,
,,,
850037096916156418,,,1
850037532771442688,,,4
847022087034327040,Google,Google,2890
850029494425366530,,,370
,,,
,,,
849741501076619264,,,1963
,,,
849913931758018561,,,150
850039133284249600,,,1
849658283627565056,,,2
,,,
849939832059154432,,,39
,,,
849677030173966340,,,8797
,,,
850007536879251456,Texas,Texas,1
849742699305594881,,,5
,,,
,Yacht,,
,,,
850040408117784576,,,2
849086626903064578,,,288
,,,
,,,
850033011022336000,,,7
850028285841027072,,,898
,,,
849914051261906945,,,185
,,,
,,,
,,,
793623987842461697,,,17860
,,,
,,,
,,,
,,,
849783446641704960,,,8805
850028301670330369,,,324
,,,
,SHAME,,
,,,
849449954816950274,,,11519
850036480634482693,,,72
849961823449354241,,,2224
850021231940296704,,,7
850030541357363202,,,10
850033181319467008,,,274
847771357911928832,,,16
849838764620959744,,,11
,,,
845096206644658176,,,2900
850006435857522688,,,2724
,,,
850030384834326530,,,352
,job,,
,,,
624361343328522240,,,2537
,,,
849835642519420928,,,14265
,,,
849323349117468672,,,1563
850012206087512064,,,15
,,,
849982918160130048,,,10741
850035746870374400,,,455
,,,
,,,
,,,
,,,
849656699464056832,Pepsi,Pepsi,136724
850020584964497408,,,69
849597162786873344,,,495
850034150128185344,,,143
850039361425027076,,,3
787634148219297793,,,837
,money,,
850005509583273985,,,4
849726969977511936,,,435
850040430989332480,,,1
850028015580925953,,,7
,,,
,,,
849919596433821696,,,2
849028963443904512,,,109
,,,
850039800535109632,,,8
849686546756366338,,,37
,,,
850035553357713408,,,203
,,,
,,,
,,,
,,,
,,,
,travel,,
850021431433846785,,,210
,,,
850040342896365568,,,21
,,,
850021830421303298,,,307
,,,
850040173081526273,,,65
,,,
849341813785841664,,,78114
850004794467078144,,,3
,stars,,
850020820294533120,,,889
,,,
,Brewers,,
,,,
,,,
849711339006197763,,,431
849974023996006401,,,752
850037665663602688,,,1
850034961260445697,,,241
,,,
849969870355611649,,,145
850026651350073344,,,930
,,,
850040640075386881,,,1
849610223195217921,,,18375
850025635028369408,,,11587
,,,
,,,
,,,
,,,
849421716694736896,,,5905
,,,
850022635404767233,,,331
,,,
849957429278375941,,,155
849986837741535232,,,1
,,,
849054513633918977,,,210
850011718340284416,,,94
850040351456886785,,,1
849439903570178049,,,248
849597162786873344,,,497
849773173075722240,,,37
,,,
850036599408558081,,,2
850025610445545473,,,42
,,,
850027887327666176,,,160
850040417311653888,,,36
850014862965125120,,,106
849622761572118532,,,1
,,,
850032649955491840,,,1
,,,
,kindle,,
,,,
,,,
847512758040121344,,,1
850020622486732800,,,5
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
849450012706840576,,,18029
,,,
805401659887284225,,,414
,,,
849462700254134273,,,3410
850026753917677569,,,6
,,,
,,,
,,,
849972230624825346,,,226
,,,
850037974305779713,,,2
850009393454174209,,,49
850040517568200704,,,29
849906175579754497,,,988
,,,
850038047332855812,AI,AI,95
,,,
,,,
,,,
,,,
,,,
850021532680294400,,,1
850034736370257920,,Conservative,1
,,,
850007070250237952,,,1078
850018782844243968,,,224
,,,
,,,
849783446641704960,,,8806
850039836740288512,,,1
850039690162040833,,,1
850037800174927872,History,History,6
,,,
,,,
850037795620048898,,,6
850025635028369408,,,11590
,,,
,,,
850024334676590593,,principles,1466
849804384158466048,,,96
849462935080628225,,,604
850037873323655168,,,1
,,,
819662990165184512,,,34
,,,
,,,
849639482534113280,,,39
850040642898210817,,,1
,,,
,,,
845232582266621952,,,8577
,,,
,,,
849982918160130048,,,10744
,,,
,,,
849843641996673024,,,169
,,,
,,,
850031873044746244,,,1
,,,
,,,
,,,
849679220846600196,,,182
,,,
849806976150274049,,,6
,Seattle,,
850017407511003136,,,487
,,,
850019122649874432,,,1
849986817931784194,,,524
,,,
,,,
849969558987440128,,,312
849889573392052225,,,123
